"Object ID","Object Type","Longitude","Latitude","Distance (Parsecs)","Name","Map Sector","Diameter (Parsecs)","Distance source (ADS)"
"12618","st","81.2","1.1","720","LSIII+42    17","4_p36.0xp32.0","0","5044B_lumstrs3.dat"
"12677","st","91.7","-0.5","6220","LSIII+48    31","4_p71.5xp30.5","0","5044B_lumstrs3.dat"
"12680","st","92.4","0.2","4720","LSIII+50    15","4_p61.5xp30.0","0","5044B_lumstrs3.dat"
"12689","st","94.7","-1.6","2120","LSIII+50    26","4_p45.0xp30.5","0","5044B_lumstrs3.dat"
"6570","st","106.8","-1.7","3470","LSIII+57    88","4_p53.5xp25.0","0","5044B_lumstrs2.dat"
"6573","st","107.2","-1.3","3470","LSIII+57    93","4_p53.0xp25.0","0","5044B_lumstrs2.dat"
"6561","st","105.8","0","3470","LSIII+58    38","4_p54.0xp25.0","0","5044B_lumstrs2.dat"
"6590","st","108.8","-1","3470","LSIII+58    70","4_p52.5xp24.5","0","5044B_lumstrs2.dat"
"12366","st","30.5","0.4","3800","LSIV -02    16","4_p44.0xp52.5","0","5044B_lumstrs3.dat"
"6202","st","28.4","0.3","2000","LSIV -03     5A","4_p37.5xp43.0","0","5044B_lumstrs2.dat"
"6203","st","28.5","0.1","2000","LSIV -03     6","4_p37.5xp42.5","0","5044B_lumstrs2.dat"
"12362","st","28.7","0","760","LSIV -03     8","4_p34.0xp36.0","0","5044B_lumstrs3.dat"
"6197","st","27.9","0.3","2000","LSIV -04    16","4_p37.5xp43.0","0","5044B_lumstrs2.dat"
"6199","st","28","-0.8","2000","LSIV -04    18","4_p37.5xp43.0","0","5044B_lumstrs2.dat"
"13487","st","234.8","-0.2","5040","LSS        499","4_p5.0xp13.0","0","5044B_lumstrs3.dat"
"13274","st","188.9","0.8","3650","LSV  +21    27","4_p28.0xp8.5","0","5044B_lumstrs3.dat"
"13220","st","180.9","4","5300","LSV  +30    31","4_p31.0xm2.5","0","5044B_lumstrs3.dat"
"7163","st","173.2","-0.3","3020","LSV  +34    12","4_p34.0xp12.0","0","5044B_lumstrs2.dat"
"7165","st","173.3","-0.3","3020","LSV  +34    15","4_p33.5xp12.5","0","5044B_lumstrs2.dat"
"7173","st","173.4","-0.2","3020","LSV  +34    30","4_p33.5xp12.5","0","5044B_lumstrs2.dat"
"7168","st","173.4","2.6","3020","LSV  +35    24","4_p33.5xp12.0","0","5044B_lumstrs2.dat"
"13195","st","168.8","1","4550","LSV  +38    12","4_p37.0xp3.0","0","5044B_lumstrs3.dat"
"13194","st","168.2","3","4190","LSV  +40    46","4_p37.0xp5.5","0","5044B_lumstrs3.dat"
"13151","st","152.3","-5.3","1890","LSV  +46     3","4_p37.0xp21.0","0","5044B_lumstrs3.dat"
"13166","st","159.4","2.6","4880","LSV  +47    22","4_p42.5xp2.5","0","5044B_lumstrs3.dat"
"13164","st","159.2","3.3","4700","LSV  +47    24","4_p42.0xp3.5","0","5044B_lumstrs3.dat"
"6990","st","135","-3.2","2290","LSV  +57    24","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"12782","st","109.8","1","11430","LUND       711","4_p100.5xp6.5","0","5044B_lumstrs3.dat"
"14340","st","312.5","-2.7","5300","LYNGA       63","4_p6.5xp54.5","0","5044B_lumstrs3.dat"
"8053","st","332.8","-1.8","3980","LYNGA      471","4_p19.5xp54.5","0","5044B_lumstrs2.dat"
"8000","st","315.6","-3.1","3630","LYNGA2     155","4_p15.0xp48.0","0","5044B_lumstrs2.dat"
"6835","st","129.1","-0.4","2880","MUELLER      3","4_p46.0xp20.0","0","5044B_lumstrs2.dat"
"6832","st","129.1","-0.3","2880","MUELLER     11","4_p46.0xp20.0","0","5044B_lumstrs2.dat"
"6833","st","129.1","-0.3","2880","MUELLER     33","4_p46.0xp20.0","0","5044B_lumstrs2.dat"
"6830","st","129.1","-0.3","2880","MUELLER     41","4_p46.0xp20.0","0","5044B_lumstrs2.dat"
"6831","st","129.1","-0.3","2880","MUELLER     97","4_p46.0xp20.0","0","5044B_lumstrs2.dat"
"6837","st","129.2","-0.4","2880","MUELLER    101","4_p46.0xp20.0","0","5044B_lumstrs2.dat"
"6838","st","129.2","-0.4","2880","MUELLER    102","4_p46.0xp20.0","0","5044B_lumstrs2.dat"
"7456","st","243.6","-0.4","2510","MUNCH       84","4_p16.5xp24.0","0","5044B_lumstrs2.dat"
"7457","st","243.7","-0.5","2510","MUNCH       85    (","4_p17.0xp24.5","0","5044B_lumstrs2.dat"
"12346","st","25.2","1.8","9590","MWC        300","4_p57.5xp87.0","0","5044B_lumstrs3.dat"
"7012","st","135.1","-3.4","2290","MWC        448","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"13525","st","238.2","-5.7","8670","NGC         64","4_m15.5xp2.5","0","5044B_lumstrs3.dat"
"13343","st","206.5","-16.3","1180","NGC2024      1","4_p28.5xp25.0","0","5044B_lumstrs3.dat"
"7426","st","241.8","-1.9","4370","NGC2439      4","4_p7.0xp18.5","0","5044B_lumstrs2.dat"
"7427","st","241.8","-1.9","4370","NGC2439      5","4_p7.0xp18.5","0","5044B_lumstrs2.dat"
"7425","st","241.8","-1.9","4370","NGC2439     23","4_p7.0xp18.5","0","5044B_lumstrs2.dat"
"7925","st","303.2","2.5","2400","NGC4755  II-10","4_p18.5xp40.0","0","5044B_lumstrs2.dat"
"7926","st","303.2","2.5","2400","NGC4755 (F)  S","4_p18.0xp40.0","0","5044B_lumstrs2.dat"
"7927","st","303.2","2.5","2400","NGC4755 (PR) S","4_p18.5xp40.0","0","5044B_lumstrs2.dat"
"15280","st","248.78","-10.91","268","NV Pup","4_p30.0xp31.0","0","2000MNRAS.312..753K"
"8004","st","320.4","-2.2","3980","OB         226","4_p15.5xp51.0","0","5044B_lumstrs2.dat"
"6946","st","134.6","-3.7","2290","OOS        950","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6962","st","134.7","-3.7","2290","OOS       1187","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6986","st","134.9","-3.8","2290","OOS       1781","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"7007","st","135","-3.6","2290","OOS       2139","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"7008","st","135","-3.6","2290","OOS       2196","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"7009","st","135","-3.6","2290","OOS       2232","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6995","st","135","-3.6","1000","OOS       2262","4_p36.0xp27.0","0","5044B_lumstrs2.dat"
"15278","st","249.85","-7.95","254","OW Pup","4_p30.0xp31.0","0","2000MNRAS.312..753K"
"13335","st","204.2","-27","2020","PARENAGO  2020","4_p27.0xp21.0","0","5044B_lumstrs3.dat"
"8007","st","320.5","-1.2","3980","PISMIS 20    7","4_p15.0xp51.0","0","5044B_lumstrs2.dat"
"8005","st","320.5","-1.2","3980","PISMIS 20   11","4_p15.5xp51.0","0","5044B_lumstrs2.dat"
"12644","st","86.1","-0.7","3390","POTSDAM      9","4_p53.0xp33.0","0","5044B_lumstrs3.dat"
"15283","st","253.58","-0.84","767","R Pup","4_p27.0xp30.0","0","2000MNRAS.312..753K"
"14412","st","320.4","-1.5","1050","RICKMAN      6","4_p27.0xp36.5","0","5044B_lumstrs3.dat"
"13281","st","190","0.5","2870","S          252A","4_p28.5xp13.5","0","5044B_lumstrs3.dat"
"13306","st","196.2","-1.2","4150","S        267-2","4_p24.0xp6.0","0","5044B_lumstrs3.dat"
"13317","st","197.8","-2.3","5620","S        271-1","4_p20.5xm2.5","0","5044B_lumstrs3.dat"
"13398","st","218.8","-4.6","14130","S        289-1","4_m25.0xm38.5","0","5044B_lumstrs3.dat"
"13480","st","234.3","-0.4","5060","S        306-1","4_p5.0xp12.5","0","5044B_lumstrs3.dat"
"13483","st","234.6","0.7","2570","S        307-1","4_p18.0xp22.0","0","5044B_lumstrs3.dat"
"12866","st","116.6","-1","3870","SANDAGE    151","4_p53.5xp20.5","0","5044B_lumstrs3.dat"
"6421","st","80.3","1.2","1820","SCHULTE      2","4_p43.0xp33.5","0","5044B_lumstrs2.dat"
"6415","st","80.1","0.8","1820","SCHULTE     12","4_p43.0xp33.5","0","5044B_lumstrs2.dat"
"8168","st","343.3","1.1","1910","SEGGEWISS  108","4_p28.0xp43.5","0","5044B_lumstrs2.dat"
"8165","st","343.3","1.1","1910","SEGGEWISS  209","4_p28.0xp43.5","0","5044B_lumstrs2.dat"
"8166","st","343.3","1.1","1910","SEGGEWISS  213","4_p28.0xp43.5","0","5044B_lumstrs2.dat"
"6582","st","108.3","-1.1","3470","SHARPLESS  149","4_p52.5xp24.5","0","5044B_lumstrs2.dat"
"14431","st","321.9","12.8","1560","STAR         1","4_p25.5xp39.0","0","5044B_lumstrs3.dat"
"14547","st","332.7","-13.4","4290","STAR         2","4_p19.0xp55.0","0","5044B_lumstrs3.dat"
"7393","st","231.4","2","3980","STAR         2","4_p11.5xp15.5","0","5044B_lumstrs2.dat"
"12348","st","25.6","-30","1930","STAR         2","4_p36.0xp41.0","0","5044B_lumstrs3.dat"
"13494","st","235.4","2.4","3270","STAR         2B","4_p14.5xp19.5","0","5044B_lumstrs3.dat"
"7402","st","235.6","-3.8","592","STAR         2B","4_p28.5xp29.5","0","5044B_lumstrs2.dat"
"14548","st","332.7","-13.4","4450","STAR         3","4_p19.0xp56.0","0","5044B_lumstrs3.dat"
"12347","st","25.6","-30","3650","STAR         3","4_p40.0xp49.5","0","5044B_lumstrs3.dat"
"13791","st","277.8","0.7","1600","STAR         3","4_p21.5xp33.0","0","5044B_lumstrs3.dat"
"13739","st","269.2","-1.9","3780","STAR         4","4_p7.5xp31.0","0","5044B_lumstrs3.dat"
"13696","st","264.8","2.8","2170","STAR         5","4_p17.5xp30.0","0","5044B_lumstrs3.dat"
"13695","st","264.8","2.9","2690","STAR         7","4_p14.5xp30.0","0","5044B_lumstrs3.dat"
"7304","st","206.4","-2.1","1510","STAR        11","4_p27.0xp22.5","0","5044B_lumstrs2.dat"
"7993","st","314.8","1","3630","STAR        15","4_p15.0xp48.0","0","5044B_lumstrs2.dat"
"7911","st","303.2","2.5","2400","STAR   I","4_p18.5xp40.0","0","5044B_lumstrs2.dat"
"7912","st","303.2","2.5","2400","STAR  II     1","4_p18.5xp40.0","0","5044B_lumstrs2.dat"
"12945","st","124","-2.9","2000","STEP        35","4_p42.0xp24.5","0","5044B_lumstrs3.dat"
"6818","st","128","-1.8","2880","STEP        42","4_p46.0xp20.0","0","5044B_lumstrs2.dat"
"6817","st","128","-1.8","2880","STEP        73","4_p46.0xp20.0","0","5044B_lumstrs2.dat"
"8259","st","355","-0.7","2630","THE         34","4_p30.0xp48.5","0","5044B_lumstrs2.dat"
"8258","st","355","-0.7","2630","THE         44","4_p30.0xp48.5","0","5044B_lumstrs2.dat"
"6285","st","73.9","4.2","1820","TIFFT       27","4_p42.5xp34.5","0","5044B_lumstrs2.dat"
"13556","st","241.7","0","3120","TON         11","4_p14.0xp22.0","0","5044B_lumstrs3.dat"
"6158","st","17.8","-0.2","1660","TON         61","4_p34.5xp41.5","0","5044B_lumstrs2.dat"
"6150","st","17.3","-1.2","1660","TON         71","4_p34.5xp41.5","0","5044B_lumstrs2.dat"
"6151","st","17.4","-1.2","1910","TON         72","4_p35.0xp43.0","0","5044B_lumstrs2.dat"
"12316","st","18.8","-1.2","4230","TON         78","4_p40.0xp57.0","0","5044B_lumstrs3.dat"
"7642","st","287","0","2630","TR          10","4_p15.5xp36.5","0","5044B_lumstrs2.dat"
"7638","st","287","0","2630","TR         112","4_p15.5xp36.5","0","5044B_lumstrs2.dat"
"7633","st","287","0","3470","TR 14       21","4_p10.5xp38.0","0","5044B_lumstrs2.dat"
"7640","st","287","0","2630","TR 16        3","4_p15.5xp36.5","0","5044B_lumstrs2.dat"
"7641","st","287","0","2630","TR 16        9","4_p15.5xp36.5","0","5044B_lumstrs2.dat"
"7632","st","287","0","2630","TR 16       21","4_p15.5xp36.5","0","5044B_lumstrs2.dat"
"7634","st","287","0","2630","TR 16       23","4_p15.5xp36.5","0","5044B_lumstrs2.dat"
"7635","st","287","0","2630","TR 16       31","4_p15.5xp36.5","0","5044B_lumstrs2.dat"
"7636","st","287","0","2630","TR 16       34","4_p15.5xp36.5","0","5044B_lumstrs2.dat"
"7637","st","287","0","2630","TR 16      110","4_p15.5xp36.5","0","5044B_lumstrs2.dat"
"15300","st","237.82","-5.37","1514","UW CMa","4_p23.5xp26.5","0","2000MNRAS.312..753K"
"15351","st","224.05","-1.69","1042","V569 Mon","4_p27.0xp26.5","0","2000MNRAS.312..753K"
"15397","st","224.05","-1.69","782","V569 Mon","4_p28.0xp28.0","0","2000MNRAS.312..753K"
"6865","st","131.1","-0.8","2190","VAS         21","4_p42.0xp22.5","0","5044B_lumstrs2.dat"
"6866","st","131.1","-0.8","2190","VAS         23","4_p42.0xp22.5","0","5044B_lumstrs2.dat"
"6938","st","134.6","1.1","2190","VAS        111","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"6954","st","134.7","1","2190","VAS        136","4_p41.0xp22.0","0","5044B_lumstrs2.dat"
"6860","st","131.1","-0.8","2190","VAS        161","4_p42.0xp22.5","0","5044B_lumstrs2.dat"
"6861","st","131.1","-0.8","2190","VAS        169","4_p42.0xp22.5","0","5044B_lumstrs2.dat"
"6862","st","131.1","-0.8","2190","VAS        174","4_p42.0xp22.5","0","5044B_lumstrs2.dat"
"6968","st","134.8","1","2190","VAS        185","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"6971","st","134.8","0.9","2190","VAS        211","4_p41.5xp22.0","0","5044B_lumstrs2.dat"
"6863","st","131.1","-0.8","2190","VAS        260","4_p42.0xp22.5","0","5044B_lumstrs2.dat"
"6864","st","131.1","-0.8","2190","VAS        288","4_p42.0xp22.5","0","5044B_lumstrs2.dat"
"13635","st","255.6","-3.1","1470","VDBERGH      4","4_p22.5xp29.0","0","5044B_lumstrs3.dat"
"7557","st","284.2","-0.2","2510","VDBERGH     36","4_p16.0xp35.5","0","5044B_lumstrs2.dat"
"7616","st","286.3","-0.8","2510","VDBERGH     40B","4_p16.5xp36.0","0","5044B_lumstrs2.dat"
"7609","st","286.1","-0.7","2510","VDBERGH     40C","4_p16.0xp36.0","0","5044B_lumstrs2.dat"
"7601","st","285.9","0.4","2510","VDBERGH     42B","4_p16.5xp36.0","0","5044B_lumstrs2.dat"
"7664","st","287.4","0","2510","VDBERGH     43","4_p16.0xp36.5","0","5044B_lumstrs2.dat"
"13909","st","286.8","2.9","4330","VDBERGH     44B","4_p5.0xp39.5","0","5044B_lumstrs3.dat"
"14007","st","290.3","-3","3100","VDBERGH     45B","4_p13.0xp38.5","0","5044B_lumstrs3.dat"
"14008","st","290.3","-3","4510","VDBERGH     45C","4_p4.5xp41.5","0","5044B_lumstrs3.dat"
"7727","st","289.5","0.1","2190","VDBERGH     46A","4_p18.5xp36.0","0","5044B_lumstrs2.dat"
"7728","st","289.5","0.1","2190","VDBERGH     46B","4_p18.5xp36.0","0","5044B_lumstrs2.dat"
"7729","st","289.5","0.1","2190","VDBERGH     46C","4_p18.5xp36.0","0","5044B_lumstrs2.dat"
"7726","st","289.5","0.1","2190","VDBERGH     46D","4_p18.0xp36.0","0","5044B_lumstrs2.dat"
"14046","st","291.8","2.1","2430","VDBERGH     48A","4_p17.0xp37.5","0","5044B_lumstrs3.dat"
"7818","st","294.2","-1.9","2510","VDBERGH     51","4_p17.0xp38.0","0","5044B_lumstrs2.dat"
"14123","st","296.5","-2.8","4190","VDBERGH     56A","4_p7.5xp43.5","0","5044B_lumstrs3.dat"
"14124","st","296.5","-2.8","4610","VDBERGH     56B","4_p5.0xp44.5","0","5044B_lumstrs3.dat"
"7981","st","306.1","0.1","2400","VDBERGH     60A","4_p19.0xp40.5","0","5044B_lumstrs2.dat"
"7982","st","306.2","-0.3","2400","VDBERGH     61","4_p19.0xp40.5","0","5044B_lumstrs2.dat"
"14487","st","328.2","-0.5","3150","VDBERGH     68","4_p21.0xp48.5","0","5044B_lumstrs3.dat"
"8076","st","336.3","-1.4","1380","VDBERGH     72B","4_p28.0xp39.5","0","5044B_lumstrs2.dat"
"8077","st","336.3","-1.4","1380","VDBERGH     72C","4_p28.0xp40.0","0","5044B_lumstrs2.dat"
"14645","st","345","1.7","3630","VDBERGH     75","4_p25.5xp54.0","0","5044B_lumstrs3.dat"
"14682","st","348.1","0.1","2010","VDBERGH     84","4_p29.0xp44.0","0","5044B_lumstrs3.dat"
"14732","st","351.3","0.9","2580","VDBERGH     85A","4_p29.0xp48.0","0","5044B_lumstrs3.dat"
"6026","st","5.9","-0.3","1580","WALKER      60B","4_p32.5xp41.0","0","5044B_lumstrs2.dat"
"6027","st","5.9","-0.3","1580","WALKER      61","4_p32.5xp41.0","0","5044B_lumstrs2.dat"
"6028","st","5.9","-0.3","1580","WALKER      66","4_p32.5xp42.0","0","5044B_lumstrs2.dat"
"13318","st","199","-7.1","1390","WALKER      67","4_p28.5xp23.0","0","5044B_lumstrs3.dat"
"6029","st","5.9","-0.3","1580","WALKER      70","4_p32.5xp41.5","0","5044B_lumstrs2.dat"
"6127","st","16.9","0.9","1910","WALKER     166","4_p35.0xp43.0","0","5044B_lumstrs2.dat"
"6130","st","16.9","0.8","1910","WALKER     210","4_p35.0xp43.0","0","5044B_lumstrs2.dat"
"6141","st","17","0.8","1910","WALKER     223","4_p35.0xp43.0","0","5044B_lumstrs2.dat"
"6140","st","17","0.8","1910","WALKER     296","4_p35.0xp43.0","0","5044B_lumstrs2.dat"
"6144","st","17","0.7","1910","WALKER     351","4_p35.0xp43.0","0","5044B_lumstrs2.dat"
"8059","st","333.1","-0.2","3980","WD          16","4_p20.0xp54.5","0","5044B_lumstrs2.dat"
"8036","st","332","0.6","3980","WESTERLUND   4","4_p19.5xp54.0","0","5044B_lumstrs2.dat"
"8051","st","332.7","0.2","3980","WESTERLUND  10","4_p19.5xp54.5","0","5044B_lumstrs2.dat"
"14551","st","333.1","-0.2","2700","WESTERLUND  16","4_p23.5xp47.0","0","5044B_lumstrs3.dat"
"8099","st","337.4","-0.9","3470","WH          49","4_p23.0xp52.0","0","5044B_lumstrs2.dat"
"8087","st","336.7","-1.6","1380","WH          53","4_p28.0xp39.5","0","5044B_lumstrs2.dat"
"8083","st","336.7","-1.6","1380","WH          54","4_p28.0xp39.5","0","5044B_lumstrs2.dat"
"8092","st","336.9","-1.5","1380","WH          57","4_p28.0xp39.5","0","5044B_lumstrs2.dat"
"8130","st","338.5","-1.2","2750","WH         108","4_p25.0xp48.0","0","5044B_lumstrs2.dat"
"3224","st","122.08","1.9","1820","WR 1","4_p41.5xp25.5","0","2001NewAR..45..135V"
"3234","st","245.98","0.58","4610","WR 10","4_p4.5xp19.5","0","2001NewAR..45..135V"
"3362","st","356.53","-1.26","4610","WR 100","4_p29.5xp61.0","0","2001NewAR..45..135V"
"3363","st","357.47","-1.43","3180","WR 101","4_p30.5xp52.0","0","2001NewAR..45..135V"
"3364","st","359.94","-0.05","8000","WR 101a","4_p31.5xp82.5","0","2001NewAR..45..135V"
"3365","st","359.94","-0.05","8000","WR 101b","4_p31.5xp82.5","0","2001NewAR..45..135V"
"3366","st","359.94","-0.05","8000","WR 101c","4_p31.5xp82.5","0","2001NewAR..45..135V"
"3367","st","359.94","-0.05","8000","WR 101d","4_p31.5xp82.5","0","2001NewAR..45..135V"
"3368","st","359.94","-0.05","8000","WR 101e","4_p31.5xp82.5","0","2001NewAR..45..135V"
"3369","st","359.94","-0.05","8000","WR 101f","4_p31.5xp82.5","0","2001NewAR..45..135V"
